gene_id	hgnc_symbol	condition	coverage	dataset	target	treatment
ENSG00000213614	HEXA	ARMC5.KO	7.966077	TSS	Ser5-P	UNT
ENSG00000166233	ARIH1	WT	9.950842857	TSS	Ser5-P	UNT
ENSG00000166233	ARIH1	ARMC5.KO	14.16860619	TSS	Ser5-P	UNT
ENSG00000261423	TMEM202-AS1	WT	3.848217619	TSS	Ser5-P	UNT
ENSG00000261423	TMEM202-AS1	ARMC5.KO	5.68945619	TSS	Ser5-P	UNT
ENSG00000259783	LINC02259	WT	5.227956667	TSS	Ser5-P	UNT
ENSG00000259783	LINC02259	ARMC5.KO	6.883331429	TSS	Ser5-P	UNT
ENSG00000140463	BBS4	WT	6.958897143	TSS	Ser5-P	UNT
ENSG00000140463	BBS4	ARMC5.KO	9.3703765	TSS	Ser5-P	UNT
ENSG00000175202	HIGD2B	WT	6.958897143	TSS	Ser5-P	UNT
ENSG00000175202	HIGD2B	ARMC5.KO	9.3703765	TSS	Ser5-P	UNT
ENSG00000067141	NEO1	WT	3.16253	TSS	Ser5-P	UNT
ENSG00000067141	NEO1	ARMC5.KO	4.344848571	TSS	Ser5-P	UNT
ENSG00000156642	NPTN	WT	2.976890429	TSS	Ser5-P	UNT
ENSG00000156642	NPTN	ARMC5.KO	4.3912665	TSS	Ser5-P	UNT
ENSG00000067221	STOML1	WT	3.987027143	TSS	Ser5-P	UNT
ENSG00000067221	STOML1	ARMC5.KO	5.730128571	TSS	Ser5-P	UNT
ENSG00000140464	PML	WT	4.012113333	TSS	Ser5-P	UNT
ENSG00000140464	PML	ARMC5.KO	5.770801905	TSS	Ser5-P	UNT
ENSG00000167178	ISLR2	WT	8.291981	TSS	Ser5-P	UNT
ENSG00000167178	ISLR2	ARMC5.KO	10.34773476	TSS	Ser5-P	UNT
ENSG00000138623	SEMA7A	WT	1.81398055	TSS	Ser5-P	UNT
ENSG00000138623	SEMA7A	ARMC5.KO	3.072378	TSS	Ser5-P	UNT
ENSG00000138629	UBL7	WT	9.128021429	TSS	Ser5-P	UNT
ENSG00000138629	UBL7	ARMC5.KO	12.8371725	TSS	Ser5-P	UNT
ENSG00000247240	UBL7-DT	WT	9.211641905	TSS	Ser5-P	UNT
ENSG00000247240	UBL7-DT	ARMC5.KO	12.69720905	TSS	Ser5-P	UNT
ENSG00000179361	ARID3B	WT	5.77985381	TSS	Ser5-P	UNT
ENSG00000179361	ARID3B	ARMC5.KO	8.003044762	TSS	Ser5-P	UNT
ENSG00000179151	EDC3	WT	5.398543333	TSS	Ser5-P	UNT
ENSG00000179151	EDC3	ARMC5.KO	7.2601595	TSS	Ser5-P	UNT
ENSG00000140474	ULK3	WT	7.870367143	TSS	Ser5-P	UNT
ENSG00000140474	ULK3	ARMC5.KO	8.326038095	TSS	Ser5-P	UNT
ENSG00000140497	SCAMP2	WT	5.222935048	TSS	Ser5-P	UNT
ENSG00000140497	SCAMP2	ARMC5.KO	5.999053	TSS	Ser5-P	UNT
ENSG00000178802	MPI	WT	7.572677143	TSS	Ser5-P	UNT
ENSG00000178802	MPI	ARMC5.KO	8.081634	TSS	Ser5-P	UNT
ENSG00000178761	FAM219B	WT	8.127919524	TSS	Ser5-P	UNT
ENSG00000178761	FAM219B	ARMC5.KO	9.880347	TSS	Ser5-P	UNT
ENSG00000178741	COX5A	WT	6.417040952	TSS	Ser5-P	UNT
ENSG00000178741	COX5A	ARMC5.KO	8.663386667	TSS	Ser5-P	UNT
ENSG00000178718	RPP25	WT	2.456772381	TSS	Ser5-P	UNT
ENSG00000178718	RPP25	ARMC5.KO	3.41654565	TSS	Ser5-P	UNT
ENSG00000198794	SCAMP5	WT	2.018600381	TSS	Ser5-P	UNT
ENSG00000198794	SCAMP5	ARMC5.KO	2.84628365	TSS	Ser5-P	UNT
ENSG00000138621	PPCDC	WT	10.47932243	TSS	Ser5-P	UNT
ENSG00000138621	PPCDC	ARMC5.KO	11.25451143	TSS	Ser5-P	UNT
ENSG00000140365	COMMD4	WT	6.380247143	TSS	Ser5-P	UNT
ENSG00000140365	COMMD4	ARMC5.KO	7.928875714	TSS	Ser5-P	UNT
ENSG00000140398	NEIL1	WT	1.919927381	TSS	Ser5-P	UNT
ENSG00000140398	NEIL1	ARMC5.KO	1.995776056	TSS	Ser5-P	UNT
ENSG00000140400	MAN2C1	WT	12.4151435	TSS	Ser5-P	UNT
ENSG00000140400	MAN2C1	ARMC5.KO	13.51545333	TSS	Ser5-P	UNT
ENSG00000169375	SIN3A	WT	2.9799855	TSS	Ser5-P	UNT
ENSG00000169375	SIN3A	ARMC5.KO	3.933331905	TSS	Ser5-P	UNT
ENSG00000169410	PTPN9	WT	4.097407619	TSS	Ser5-P	UNT
ENSG00000169410	PTPN9	ARMC5.KO	4.397485238	TSS	Ser5-P	UNT
ENSG00000169371	SNUPN	WT	3.823132857	TSS	Ser5-P	UNT
ENSG00000169371	SNUPN	ARMC5.KO	5.3257925	TSS	Ser5-P	UNT
ENSG00000173548	SNX33	WT	1.7893964	TSS	Ser5-P	UNT
ENSG00000173548	SNX33	ARMC5.KO	2.89257981	TSS	Ser5-P	UNT
ENSG00000246877	DNM1P35	WT	2.471823333	TSS	Ser5-P	UNT
ENSG00000246877	DNM1P35	ARMC5.KO	2.9115995	TSS	Ser5-P	UNT
ENSG00000140367	UBE2Q2	WT	3.722785714	TSS	Ser5-P	UNT
ENSG00000140367	UBE2Q2	ARMC5.KO	5.2906195	TSS	Ser5-P	UNT
ENSG00000167196	FBXO22	WT	6.351818571	TSS	Ser5-P	UNT
ENSG00000167196	FBXO22	ARMC5.KO	7.811642857	TSS	Ser5-P	UNT
ENSG00000140374	ETFA	WT	4.771388952	TSS	Ser5-P	UNT
ENSG00000140374	ETFA	ARMC5.KO	6.428750619	TSS	Ser5-P	UNT
ENSG00000159556	ISL2	WT	4.714527143	TSS	Ser5-P	UNT
ENSG00000159556	ISL2	ARMC5.KO	7.299635238	TSS	Ser5-P	UNT
ENSG00000140386	SCAPER	WT	3.69435619	TSS	Ser5-P	UNT
ENSG00000140386	SCAPER	ARMC5.KO	4.405544737	TSS	Ser5-P	UNT
ENSG00000117906	RCN2	WT	5.076879444	TSS	Ser5-P	UNT
ENSG00000117906	RCN2	ARMC5.KO	6.689537619	TSS	Ser5-P	UNT
ENSG00000173517	PEAK1	WT	2.558788143	TSS	Ser5-P	UNT
ENSG00000173517	PEAK1	ARMC5.KO	2.747515737	TSS	Ser5-P	UNT
ENSG00000140382	HMG20A	WT	3.645855238	TSS	Ser5-P	UNT
ENSG00000140382	HMG20A	ARMC5.KO	4.231014737	TSS	Ser5-P	UNT
ENSG00000214646	COMMD4P1	WT	3.105666429	TSS	Ser5-P	UNT
ENSG00000214646	COMMD4P1	ARMC5.KO	3.178549474	TSS	Ser5-P	UNT
ENSG00000166411	IDH3A	WT	2.16343045	TSS	Ser5-P	UNT
ENSG00000166411	IDH3A	ARMC5.KO	2.40450081	TSS	Ser5-P	UNT
ENSG00000136425	CIB2	WT	2.15406519	TSS	Ser5-P	UNT
ENSG00000136425	CIB2	ARMC5.KO	2.464314333	TSS	Ser5-P	UNT
ENSG00000140395	SKIC8	WT	4.6499705	TSS	Ser5-P	UNT
ENSG00000140395	SKIC8	ARMC5.KO	5.634427619	TSS	Ser5-P	UNT
ENSG00000136381	IREB2	WT	3.48196	TSS	Ser5-P	UNT
ENSG00000136381	IREB2	ARMC5.KO	4.7429675	TSS	Ser5-P	UNT
ENSG00000188266	HYKK	WT	2.70261619	TSS	Ser5-P	UNT
ENSG00000188266	HYKK	ARMC5.KO	3.359124762	TSS	Ser5-P	UNT
ENSG00000041357	PSMA4	WT	6.999031905	TSS	Ser5-P	UNT
ENSG00000041357	PSMA4	ARMC5.KO	8.495905714	TSS	Ser5-P	UNT
ENSG00000169684	CHRNA5	WT	3.314277947	TSS	Ser5-P	UNT
ENSG00000169684	CHRNA5	ARMC5.KO	4.30585315	TSS	Ser5-P	UNT
ENSG00000166557	TMED3	WT	2.59541445	TSS	Ser5-P	UNT
ENSG00000166557	TMED3	ARMC5.KO	3.524208048	TSS	Ser5-P	UNT
ENSG00000136371	MTHFS	WT	5.35673381	TSS	Ser5-P	UNT
ENSG00000136371	MTHFS	ARMC5.KO	6.845051905	TSS	Ser5-P	UNT
ENSG00000259642	ST20-AS1	WT	2.6094635	TSS	Ser5-P	UNT
ENSG00000259642	ST20-AS1	ARMC5.KO	3.46439619	TSS	Ser5-P	UNT
ENSG00000180953	ST20	WT	5.614033	TSS	Ser5-P	UNT
ENSG00000180953	ST20	ARMC5.KO	7.369901053	TSS	Ser5-P	UNT
ENSG00000259332	ST20-MTHFS	WT	5.5314995	TSS	Ser5-P	UNT
ENSG00000259332	ST20-MTHFS	ARMC5.KO	7.221815263	TSS	Ser5-P	UNT
ENSG00000086666	ZFAND6	WT	2.901632857	TSS	Ser5-P	UNT
ENSG00000086666	ZFAND6	ARMC5.KO	4.334145263	TSS	Ser5-P	UNT
ENSG00000259495	ARNT2-DT	WT	1.69105895	TSS	Ser5-P	UNT
ENSG00000259495	ARNT2-DT	ARMC5.KO	1.973844905	TSS	Ser5-P	UNT
ENSG00000172379	ARNT2	WT	1.63486615	TSS	Ser5-P	UNT
ENSG00000172379	ARNT2	ARMC5.KO	1.99968465	TSS	Ser5-P	UNT
ENSG00000117899	MESD	WT	4.455301429	TSS	Ser5-P	UNT
ENSG00000117899	MESD	ARMC5.KO	5.50762381	TSS	Ser5-P	UNT
ENSG00000140406	TLNRD1	WT	4.207785238	TSS	Ser5-P	UNT
ENSG00000140406	TLNRD1	ARMC5.KO	5.426277143	TSS	Ser5-P	UNT
ENSG00000172345	STARD5	WT	1.894841429	TSS	Ser5-P	UNT
ENSG00000172345	STARD5	ARMC5.KO	3.093552667	TSS	Ser5-P	UNT
ENSG00000259343	TMC3-AS1	WT	1.86641019	TSS	Ser5-P	UNT
ENSG00000259343	TMC3-AS1	ARMC5.KO	3.083982667	TSS	Ser5-P	UNT
ENSG00000183496	MEX3B	WT	3.824803333	TSS	Ser5-P	UNT
ENSG00000183496	MEX3B	ARMC5.KO	5.71816619	TSS	Ser5-P	UNT
ENSG00000140598	EFL1	WT	3.321671895	TSS	Ser5-P	UNT
ENSG00000140598	EFL1	ARMC5.KO	4.2103875	TSS	Ser5-P	UNT
ENSG00000188659	SAXO2	WT	3.116493316	TSS	Ser5-P	UNT
ENSG00000188659	SAXO2	ARMC5.KO	3.984293	TSS	Ser5-P	UNT
ENSG00000259429	UBE2Q2P2	WT	2.423323762	TSS	Ser5-P	UNT
ENSG00000259429	UBE2Q2P2	ARMC5.KO	3.787388095	TSS	Ser5-P	UNT
ENSG00000275695	UBE2Q2P6	WT	1.919928762	TSS	Ser5-P	UNT
ENSG00000275695	UBE2Q2P6	ARMC5.KO	3.01220619	TSS	Ser5-P	UNT
ENSG00000255769	GOLGA2P10	WT	3.0045705	TSS	Ser5-P	UNT
ENSG00000255769	GOLGA2P10	ARMC5.KO	4.353583	TSS	Ser5-P	UNT
ENSG00000259637	DNM1P38	WT	2.4760045	TSS	Ser5-P	UNT
ENSG00000259637	DNM1P38	ARMC5.KO	1.889707222	TSS	Ser5-P	UNT
ENSG00000182774	RPS17	WT	15.3125945	TSS	Ser5-P	UNT
ENSG00000182774	RPS17	ARMC5.KO	16.69991524	TSS	Ser5-P	UNT
ENSG00000250988	SNHG21	WT	7.447245714	TSS	Ser5-P	UNT
ENSG00000250988	SNHG21	ARMC5.KO	9.945784286	TSS	Ser5-P	UNT
ENSG00000156232	WHAMM	WT	3.43680381	TSS	Ser5-P	UNT
ENSG00000156232	WHAMM	ARMC5.KO	5.0821065	TSS	Ser5-P	UNT
ENSG00000103942	HOMER2	WT	4.107441429	TSS	Ser5-P	UNT
ENSG00000103942	HOMER2	ARMC5.KO	5.548295238	TSS	Ser5-P	UNT
ENSG00000169612	RAMAC	WT	4.12751	TSS	Ser5-P	UNT
ENSG00000169612	RAMAC	ARMC5.KO	5.495659524	TSS	Ser5-P	UNT
ENSG00000169609	C15orf40	WT	4.284717143	TSS	Ser5-P	UNT
ENSG00000169609	C15orf40	ARMC5.KO	5.31323	TSS	Ser5-P	UNT
ENSG00000064726	BTBD1	WT	4.164303333	TSS	Ser5-P	UNT
ENSG00000064726	BTBD1	ARMC5.KO	5.180085	TSS	Ser5-P	UNT
ENSG00000166503	HDGFL3	WT	2.20733185	TSS	Ser5-P	UNT
ENSG00000166503	HDGFL3	ARMC5.KO	2.86865381	TSS	Ser5-P	UNT
ENSG00000259404	EFL1P1	WT	2.5848779	TSS	Ser5-P	UNT
ENSG00000259404	EFL1P1	ARMC5.KO	3.234711905	TSS	Ser5-P	UNT
ENSG00000225151	GOLGA2P7	WT	3.207684143	TSS	Ser5-P	UNT
ENSG00000225151	GOLGA2P7	ARMC5.KO	5.119792	TSS	Ser5-P	UNT
ENSG00000259538	UBE2Q2P11	WT	2.177478333	TSS	Ser5-P	UNT
ENSG00000259538	UBE2Q2P11	ARMC5.KO	2.751419048	TSS	Ser5-P	UNT
ENSG00000197627	UBE2Q2P12	WT	2.20591	TSS	Ser5-P	UNT
ENSG00000197627	UBE2Q2P12	ARMC5.KO	2.744241905	TSS	Ser5-P	UNT
ENSG00000259728	LINC00933	WT	2.465132857	TSS	Ser5-P	UNT
ENSG00000259728	LINC00933	ARMC5.KO	3.597978333	TSS	Ser5-P	UNT
ENSG00000189136	UBE2Q2P1	WT	2.267789905	TSS	Ser5-P	UNT
ENSG00000189136	UBE2Q2P1	ARMC5.KO	3.1603038	TSS	Ser5-P	UNT
ENSG00000176700	SCAND2P	WT	4.314569	TSS	Ser5-P	UNT
ENSG00000176700	SCAND2P	ARMC5.KO	5.666916842	TSS	Ser5-P	UNT
ENSG00000177082	WDR73	WT	5.309905238	TSS	Ser5-P	UNT
ENSG00000177082	WDR73	ARMC5.KO	6.328263333	TSS	Ser5-P	UNT
ENSG00000197696	NMB	WT	1.264342524	TSS	Ser5-P	UNT
ENSG00000197696	NMB	ARMC5.KO	1.591039619	TSS	Ser5-P	UNT
ENSG00000140612	SEC11A	WT	4.326528095	TSS	Ser5-P	UNT
ENSG00000140612	SEC11A	ARMC5.KO	6.213422381	TSS	Ser5-P	UNT
ENSG00000166716	ZNF592	WT	1.648996714	TSS	Ser5-P	UNT
ENSG00000166716	ZNF592	ARMC5.KO	1.897284048	TSS	Ser5-P	UNT
ENSG00000073417	PDE8A	WT	2.709306238	TSS	Ser5-P	UNT
ENSG00000073417	PDE8A	ARMC5.KO	3.80592965	TSS	Ser5-P	UNT
ENSG00000170776	AKAP13	WT	4.52387	TSS	Ser5-P	UNT
ENSG00000170776	AKAP13	ARMC5.KO	5.915486316	TSS	Ser5-P	UNT
ENSG00000259494	MRPL46	WT	5.373455714	TSS	Ser5-P	UNT
ENSG00000259494	MRPL46	ARMC5.KO	6.921617143	TSS	Ser5-P	UNT
ENSG00000181991	MRPS11	WT	5.503903333	TSS	Ser5-P	UNT
ENSG00000181991	MRPS11	ARMC5.KO	7.20393619	TSS	Ser5-P	UNT
ENSG00000140543	DET1	WT	4.414107526	TSS	Ser5-P	UNT
ENSG00000140543	DET1	ARMC5.KO	5.091320952	TSS	Ser5-P	UNT
ENSG00000181026	AEN	WT	6.0776235	TSS	Ser5-P	UNT
ENSG00000181026	AEN	ARMC5.KO	7.123971579	TSS	Ser5-P	UNT
ENSG00000172183	ISG20	WT	2.604471579	TSS	Ser5-P	UNT
ENSG00000172183	ISG20	ARMC5.KO	1.690689	TSS	Ser5-P	UNT
ENSG00000140545	MFGE8	WT	3.031464211	TSS	Ser5-P	UNT
ENSG00000140545	MFGE8	ARMC5.KO	3.710827143	TSS	Ser5-P	UNT
ENSG00000140525	FANCI	WT	4.851664286	TSS	Ser5-P	UNT
ENSG00000140525	FANCI	ARMC5.KO	6.745167	TSS	Ser5-P	UNT
ENSG00000140521	POLG	WT	6.070854286	TSS	Ser5-P	UNT
ENSG00000140521	POLG	ARMC5.KO	7.5867425	TSS	Ser5-P	UNT
ENSG00000261441	POLG-DT	WT	5.30848665	TSS	Ser5-P	UNT
ENSG00000261441	POLG-DT	ARMC5.KO	6.90978	TSS	Ser5-P	UNT
ENSG00000140534	TICRR	WT	7.6159085	TSS	Ser5-P	UNT
ENSG00000140534	TICRR	ARMC5.KO	10.28312667	TSS	Ser5-P	UNT
ENSG00000166813	KIF7	WT	2.902071895	TSS	Ser5-P	UNT
ENSG00000166813	KIF7	ARMC5.KO	3.63259045	TSS	Ser5-P	UNT
ENSG00000166821	PEX11A	WT	2.21786805	TSS	Ser5-P	UNT
ENSG00000166821	PEX11A	ARMC5.KO	2.6252131	TSS	Ser5-P	UNT
ENSG00000140527	WDR93	WT	2.16869925	TSS	Ser5-P	UNT
ENSG00000140527	WDR93	ARMC5.KO	2.5423114	TSS	Ser5-P	UNT
ENSG00000166823	MESP1	WT	4.364992857	TSS	Ser5-P	UNT
ENSG00000166823	MESP1	ARMC5.KO	4.564963333	TSS	Ser5-P	UNT
ENSG00000157823	AP3S2	WT	3.895044095	TSS	Ser5-P	UNT
ENSG00000157823	AP3S2	ARMC5.KO	4.952552381	TSS	Ser5-P	UNT
ENSG00000250021	ARPIN-AP3S2	WT	2.995289048	TSS	Ser5-P	UNT
ENSG00000250021	ARPIN-AP3S2	ARMC5.KO	3.993145714	TSS	Ser5-P	UNT
ENSG00000242498	ARPIN	WT	2.761151429	TSS	Ser5-P	UNT
ENSG00000242498	ARPIN	ARMC5.KO	3.655798095	TSS	Ser5-P	UNT
ENSG00000182054	IDH2	WT	2.6814607	TSS	Ser5-P	UNT
ENSG00000182054	IDH2	ARMC5.KO	3.552919524	TSS	Ser5-P	UNT
ENSG00000259685	IDH2-DT	WT	2.50761385	TSS	Ser5-P	UNT
ENSG00000259685	IDH2-DT	ARMC5.KO	3.292132952	TSS	Ser5-P	UNT
ENSG00000183208	GDPGP1	WT	3.704302105	TSS	Ser5-P	UNT
ENSG00000183208	GDPGP1	ARMC5.KO	4.852067143	TSS	Ser5-P	UNT
ENSG00000185043	CIB1	WT	4.112625	TSS	Ser5-P	UNT
ENSG00000185043	CIB1	ARMC5.KO	5.311434286	TSS	Ser5-P	UNT
ENSG00000213471	TTLL13	WT	1.872484421	TSS	Ser5-P	UNT
ENSG00000213471	TTLL13	ARMC5.KO	2.447567429	TSS	Ser5-P	UNT
ENSG00000182768	NGRN	WT	8.255024286	TSS	Ser5-P	UNT
ENSG00000182768	NGRN	ARMC5.KO	9.220840952	TSS	Ser5-P	UNT
ENSG00000196391	ZNF774	WT	2.7692614	TSS	Ser5-P	UNT
ENSG00000196391	ZNF774	ARMC5.KO	3.6778105	TSS	Ser5-P	UNT
ENSG00000140575	IQGAP1	WT	3.01257	TSS	Ser5-P	UNT
ENSG00000140575	IQGAP1	ARMC5.KO	3.574812	TSS	Ser5-P	UNT
ENSG00000140577	CRTC3	WT	1.421549619	TSS	Ser5-P	UNT
ENSG00000140577	CRTC3	ARMC5.KO	1.836672722	TSS	Ser5-P	UNT
ENSG00000259736	CRTC3-AS1	WT	5.612610476	TSS	Ser5-P	UNT
ENSG00000259736	CRTC3-AS1	ARMC5.KO	7.462329524	TSS	Ser5-P	UNT
ENSG00000197299	BLM	WT	5.901936667	TSS	Ser5-P	UNT
ENSG00000197299	BLM	ARMC5.KO	7.524535238	TSS	Ser5-P	UNT
ENSG00000182511	FES	WT	1.573034632	TSS	Ser5-P	UNT
ENSG00000182511	FES	ARMC5.KO	1.092131526	TSS	Ser5-P	UNT
ENSG00000196547	MAN2A2	WT	2.556781	TSS	Ser5-P	UNT
ENSG00000196547	MAN2A2	ARMC5.KO	3.2482285	TSS	Ser5-P	UNT
ENSG00000140553	UNC45A	WT	6.477248095	TSS	Ser5-P	UNT
ENSG00000140553	UNC45A	ARMC5.KO	8.091561905	TSS	Ser5-P	UNT
ENSG00000184508	HDDC3	WT	3.363218095	TSS	Ser5-P	UNT
ENSG00000184508	HDDC3	ARMC5.KO	4.720477619	TSS	Ser5-P	UNT
ENSG00000166965	RCCD1	WT	7.349448947	TSS	Ser5-P	UNT
ENSG00000166965	RCCD1	ARMC5.KO	7.601092381	TSS	Ser5-P	UNT
ENSG00000258384	RCCD1-AS1	WT	7.5298575	TSS	Ser5-P	UNT
ENSG00000258384	RCCD1-AS1	ARMC5.KO	8.089170476	TSS	Ser5-P	UNT
ENSG00000258725	PRC1-AS1	WT	2.526837368	TSS	Ser5-P	UNT
ENSG00000258725	PRC1-AS1	ARMC5.KO	1.87156375	TSS	Ser5-P	UNT
ENSG00000198901	PRC1	WT	2.456771905	TSS	Ser5-P	UNT
ENSG00000198901	PRC1	ARMC5.KO	3.359124286	TSS	Ser5-P	UNT
ENSG00000184056	VPS33B	WT	5.161060476	TSS	Ser5-P	UNT
ENSG00000184056	VPS33B	ARMC5.KO	7.3757145	TSS	Ser5-P	UNT
ENSG00000214432	VPS33B-DT	WT	5.161060476	TSS	Ser5-P	UNT
ENSG00000214432	VPS33B-DT	ARMC5.KO	7.3757145	TSS	Ser5-P	UNT
ENSG00000185442	FAM174B	WT	5.647730952	TSS	Ser5-P	UNT
ENSG00000185442	FAM174B	ARMC5.KO	7.424045714	TSS	Ser5-P	UNT
ENSG00000272888	CHASERR	WT	2.0229475	TSS	Ser5-P	UNT
ENSG00000272888	CHASERR	ARMC5.KO	3.28017	TSS	Ser5-P	UNT
ENSG00000173575	CHD2	WT	4.184371905	TSS	Ser5-P	UNT
ENSG00000173575	CHD2	ARMC5.KO	4.911881571	TSS	Ser5-P	UNT
ENSG00000140563	MCTP2	WT	2.158163	TSS	Ser5-P	UNT
ENSG00000140563	MCTP2	ARMC5.KO	4.3158995	TSS	Ser5-P	UNT
ENSG00000103852	TTC23	WT	6.45216381	TSS	Ser5-P	UNT
ENSG00000103852	TTC23	ARMC5.KO	7.878634762	TSS	Ser5-P	UNT
ENSG00000168904	LRRC28	WT	5.945423333	TSS	Ser5-P	UNT
ENSG00000168904	LRRC28	ARMC5.KO	7.404912381	TSS	Ser5-P	UNT
ENSG00000068305	MEF2A	WT	2.950131905	TSS	Ser5-P	UNT
ENSG00000068305	MEF2A	ARMC5.KO	3.466788	TSS	Ser5-P	UNT
ENSG00000183060	LYSMD4	WT	2.950131905	TSS	Ser5-P	UNT
ENSG00000183060	LYSMD4	ARMC5.KO	4.206083333	TSS	Ser5-P	UNT
ENSG00000182397	DNM1P46	WT	2.746099524	TSS	Ser5-P	UNT
ENSG00000182397	DNM1P46	ARMC5.KO	2.914112857	TSS	Ser5-P	UNT
ENSG00000140470	ADAMTS17	WT	1.72592719	TSS	Ser5-P	UNT
ENSG00000140470	ADAMTS17	ARMC5.KO	1.956697944	TSS	Ser5-P	UNT
ENSG00000183475	ASB7	WT	3.114028571	TSS	Ser5-P	UNT
ENSG00000183475	ASB7	ARMC5.KO	4.005109048	TSS	Ser5-P	UNT
ENSG00000131873	CHSY1	WT	2.244375648	TSS	Ser5-P	UNT
ENSG00000131873	CHSY1	ARMC5.KO	2.593512348	TSS	Ser5-P	UNT
ENSG00000131871	SELENOS	WT	3.4400665	TSS	Ser5-P	UNT
ENSG00000131871	SELENOS	ARMC5.KO	3.876271	TSS	Ser5-P	UNT
ENSG00000131876	SNRPA1	WT	6.134403333	TSS	Ser5-P	UNT
ENSG00000131876	SNRPA1	ARMC5.KO	7.526926667	TSS	Ser5-P	UNT
ENSG00000259172	SNRPA1-DT	WT	5.763128095	TSS	Ser5-P	UNT
ENSG00000259172	SNRPA1-DT	ARMC5.KO	7.12498	TSS	Ser5-P	UNT
ENSG00000259764	PCSK6-AS1	WT	4.560665238	TSS	Ser5-P	UNT
ENSG00000259764	PCSK6-AS1	ARMC5.KO	5.069788571	TSS	Ser5-P	UNT
ENSG00000184277	TM2D3	WT	8.738022	TSS	Ser5-P	UNT
ENSG00000184277	TM2D3	ARMC5.KO	10.89084143	TSS	Ser5-P	UNT
ENSG00000185418	TARS3	WT	4.351613286	TSS	Ser5-P	UNT
ENSG00000185418	TARS3	ARMC5.KO	6.547494368	TSS	Ser5-P	UNT
ENSG00000185596	WASH3P	WT	6.583361	TSS	Ser5-P	UNT
ENSG00000185596	WASH3P	ARMC5.KO	7.651332857	TSS	Ser5-P	UNT
ENSG00000226942	IL9RP3	WT	2.403254286	TSS	Ser5-P	UNT
ENSG00000226942	IL9RP3	ARMC5.KO	1.351784238	TSS	Ser5-P	UNT
ENSG00000161980	POLR3K	WT	6.6219975	TSS	Ser5-P	UNT
ENSG00000161980	POLR3K	ARMC5.KO	7.6968	TSS	Ser5-P	UNT
ENSG00000161981	SNRNP25	WT	6.1794775	TSS	Ser5-P	UNT
ENSG00000161981	SNRNP25	ARMC5.KO	7.017319524	TSS	Ser5-P	UNT
ENSG00000103148	NPRL3	WT	5.80493619	TSS	Ser5-P	UNT
ENSG00000103148	NPRL3	ARMC5.KO	5.711868421	TSS	Ser5-P	UNT
ENSG00000007392	LUC7L	WT	4.701146762	TSS	Ser5-P	UNT
ENSG00000007392	LUC7L	ARMC5.KO	4.80900281	TSS	Ser5-P	UNT
ENSG00000167930	FAM234A	WT	4.467008571	TSS	Ser5-P	UNT
ENSG00000167930	FAM234A	ARMC5.KO	4.609822	TSS	Ser5-P	UNT
ENSG00000103202	NME4	WT	2.14235785	TSS	Ser5-P	UNT
ENSG00000103202	NME4	ARMC5.KO	2.210706316	TSS	Ser5-P	UNT
ENSG00000242612	DECR2	WT	14.1937481	TSS	Ser5-P	UNT
ENSG00000242612	DECR2	ARMC5.KO	8.78301	TSS	Ser5-P	UNT
ENSG00000090565	RAB11FIP3	WT	2.192267263	TSS	Ser5-P	UNT
ENSG00000090565	RAB11FIP3	ARMC5.KO	2.423641429	TSS	Ser5-P	UNT
ENSG00000277142	LINC00235	WT	4.048906238	TSS	Ser5-P	UNT
ENSG00000277142	LINC00235	ARMC5.KO	3.873519667	TSS	Ser5-P	UNT
ENSG00000103326	CAPN15	WT	2.77954619	TSS	Ser5-P	UNT
ENSG00000103326	CAPN15	ARMC5.KO	2.844728238	TSS	Ser5-P	UNT
ENSG00000197562	RAB40C	WT	4.972341053	TSS	Ser5-P	UNT
ENSG00000197562	RAB40C	ARMC5.KO	4.8685755	TSS	Ser5-P	UNT
ENSG00000127578	WFIKKN1	WT	1.206495412	TSS	Ser5-P	UNT
ENSG00000127578	WFIKKN1	ARMC5.KO	0.753649619	TSS	Ser5-P	UNT
ENSG00000130731	METTL26	WT	3.685992857	TSS	Ser5-P	UNT
ENSG00000130731	METTL26	ARMC5.KO	3.837631429	TSS	Ser5-P	UNT
ENSG00000172366	MCRIP2	WT	2.209253762	TSS	Ser5-P	UNT
ENSG00000172366	MCRIP2	ARMC5.KO	2.5146785	TSS	Ser5-P	UNT
ENSG00000161996	WDR90	WT	5.001176	TSS	Ser5-P	UNT
ENSG00000161996	WDR90	ARMC5.KO	4.8459665	TSS	Ser5-P	UNT
ENSG00000140983	RHOT2	WT	5.463766667	TSS	Ser5-P	UNT
ENSG00000140983	RHOT2	ARMC5.KO	4.471653619	TSS	Ser5-P	UNT
ENSG00000103269	RHBDL1	WT	2.595582095	TSS	Ser5-P	UNT
ENSG00000103269	RHBDL1	ARMC5.KO	1.576684286	TSS	Ser5-P	UNT
ENSG00000260394	STUB1-DT	WT	7.534210476	TSS	Ser5-P	UNT
ENSG00000260394	STUB1-DT	ARMC5.KO	6.127290476	TSS	Ser5-P	UNT
ENSG00000103266	STUB1	WT	8.355367143	TSS	Ser5-P	UNT
ENSG00000103266	STUB1	ARMC5.KO	6.857015238	TSS	Ser5-P	UNT
ENSG00000161999	JMJD8	WT	12.99964143	TSS	Ser5-P	UNT
ENSG00000161999	JMJD8	ARMC5.KO	9.740025714	TSS	Ser5-P	UNT
