,EXPERIMENT,WELL,CELL,EU,DRUG,DRUG TIME HOURS,TIME_HOURS,TIME_IN_AUXIN_HRS,PRIMARY,SECONDARY,TotalNumberCells,IF_Intensity_BGS,IF_Intensity_FC
63,260119_ARMC5mAC_TotalPhospho,F06,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,8.0,8.0,8.0,Total Pol II F12,Goat anti-mouse Alexa647,1920,1079.4636324332075,1.5694517697885941
64,260119_ARMC5mAC_TotalPhospho,F07,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,8.0,8.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2531,733.8007887473354,1.066886286827298
65,260119_ARMC5mAC_TotalPhospho,F08,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,8.0,8.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3169,645.1573927934664,0.9380060443810763
66,260119_ARMC5mAC_TotalPhospho,F09,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,8.0,8.0,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2880,980.6352494147749,1.4257633897697133
67,260119_ARMC5mAC_TotalPhospho,F10,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,8.0,8.0,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2482,946.4908937305382,1.376120291246677
68,260119_ARMC5mAC_TotalPhospho,F11,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,8.0,8.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2589,725.2048544887474,1.0543885019739836
69,260119_ARMC5mAC_TotalPhospho,F12,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,8.0,8.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2571,708.4671552289406,1.0300532571947958
80,260119_ARMC5mAC_TotalPhospho,G03,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,2.0,2.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2872,669.1442968363018,0.9728810395830165
81,260119_ARMC5mAC_TotalPhospho,G04,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,2.0,2.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1822,783.5472193440736,1.1392135252769424
82,260119_ARMC5mAC_TotalPhospho,G05,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,2.0,2.0,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2110,835.1577601113485,1.214251027341152
83,260119_ARMC5mAC_TotalPhospho,G06,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,2.0,2.0,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2123,878.9548619134199,1.277928428663077
84,260119_ARMC5mAC_TotalPhospho,G07,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,2.0,2.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2538,671.5315987435571,0.9763519811606554
85,260119_ARMC5mAC_TotalPhospho,G08,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,2.0,2.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2718,708.0955834459335,1.0295130222346522
86,260119_ARMC5mAC_TotalPhospho,G09,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,2.0,2.0,2.0,Total Pol II F12,Goat anti-mouse Alexa647,3147,713.6529338203882,1.0375929548219718
87,260119_ARMC5mAC_TotalPhospho,G10,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,2.0,2.0,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2945,762.380249241239,1.1084384832182546
88,260119_ARMC5mAC_TotalPhospho,G11,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,2.0,2.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3511,658.1184938766028,0.9568504245177973
89,260119_ARMC5mAC_TotalPhospho,G12,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,2.0,2.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3174,649.4725796575037,0.944279972892652
100,260119_ARMC5mAC_TotalPhospho,H03,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,0.5,0.5,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3565,551.2313081149484,0.8014452049058893
101,260119_ARMC5mAC_TotalPhospho,H04,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,0.5,0.5,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1550,744.3194278526939,1.082179527158573
104,260119_ARMC5mAC_TotalPhospho,H07,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,0.5,0.5,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3621,613.216179441492,0.8915661344867027
105,260119_ARMC5mAC_TotalPhospho,H08,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,0.5,0.5,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2784,661.9103383150928,0.9623634559770757
108,260119_ARMC5mAC_TotalPhospho,H11,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,0.5,0.5,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3445,583.6907628791879,0.8486385953967548
109,260119_ARMC5mAC_TotalPhospho,H12,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,0.5,0.5,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3555,577.7225161824123,0.8399612531877583
120,260119_ARMC5mAC_TotalPhospho,I03,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,48.0,48.0,48.0,Total Pol II F12,Goat anti-mouse Alexa647,2855,1116.065358810799,1.6226676841692789
121,260119_ARMC5mAC_TotalPhospho,I04,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,48.0,48.0,48.0,Total Pol II F12,Goat anti-mouse Alexa647,2304,1139.7124698775795,1.6570486481953575
122,260119_ARMC5mAC_TotalPhospho,I05,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,48.0,48.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2574,743.1759685970214,1.0805170309904983
123,260119_ARMC5mAC_TotalPhospho,I06,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,48.0,48.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2343,783.2532418913573,1.1387861061221132
124,260119_ARMC5mAC_TotalPhospho,I07,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,48.0,48.0,48.0,Total Pol II F12,Goat anti-mouse Alexa647,3568,990.2188787969413,1.4396972024919958
125,260119_ARMC5mAC_TotalPhospho,I08,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,48.0,48.0,48.0,Total Pol II F12,Goat anti-mouse Alexa647,2598,1061.94850674271,1.543986210609858
126,260119_ARMC5mAC_TotalPhospho,I09,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,48.0,48.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3158,586.4780449292663,0.8526910753645467
127,260119_ARMC5mAC_TotalPhospho,I10,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,48.0,48.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3204,643.6630668198335,0.9358334167227708
128,260119_ARMC5mAC_TotalPhospho,I11,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,48.0,48.0,48.0,Total Pol II F12,Goat anti-mouse Alexa647,3272,1058.795745163474,1.539402353320382
129,260119_ARMC5mAC_TotalPhospho,I12,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,48.0,48.0,48.0,Total Pol II F12,Goat anti-mouse Alexa647,3405,1024.24399127903,1.489166931158908
140,260119_ARMC5mAC_TotalPhospho,J03,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,24.0,24.0,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3161,855.1349765281084,1.2432962649190595
141,260119_ARMC5mAC_TotalPhospho,J04,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,24.0,24.0,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2136,1142.6477647965671,1.6613163267600095
142,260119_ARMC5mAC_TotalPhospho,J05,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2352,720.5837800985234,1.0476698380355665
143,260119_ARMC5mAC_TotalPhospho,J06,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2284,696.3398661559845,1.012421171475163
144,260119_ARMC5mAC_TotalPhospho,J07,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,24.0,24.0,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3078,949.5481822961102,1.380565338588546
145,260119_ARMC5mAC_TotalPhospho,J08,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,24.0,24.0,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2731,975.0473469231262,1.4176390369046186
146,260119_ARMC5mAC_TotalPhospho,J09,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3020,874.5045337928939,1.2714580158255868
147,260119_ARMC5mAC_TotalPhospho,J10,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2935,622.6807635213718,0.9053268650830615
148,260119_ARMC5mAC_TotalPhospho,J11,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,24.0,24.0,24.0,Total Pol II F12,Goat anti-mouse Alexa647,2739,1124.9647798969563,1.6356067140301371
149,260119_ARMC5mAC_TotalPhospho,J12,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,24.0,24.0,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3221,966.5746699093992,1.4053204579969927
160,260119_ARMC5mAC_TotalPhospho,K03,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,8.0,8.0,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2819,885.5119526361392,1.2874619018901825
161,260119_ARMC5mAC_TotalPhospho,K04,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,8.0,8.0,8.0,Total Pol II F12,Goat anti-mouse Alexa647,1919,1048.858747383391,1.5249547718699696
162,260119_ARMC5mAC_TotalPhospho,K05,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,8.0,8.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2176,729.1479441892437,1.0601214316651206
163,260119_ARMC5mAC_TotalPhospho,K06,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,8.0,8.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,1937,735.7005106735774,1.0696483270199126
164,260119_ARMC5mAC_TotalPhospho,K07,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,8.0,8.0,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2364,946.8187035527502,1.3765968998976463
165,260119_ARMC5mAC_TotalPhospho,K08,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,8.0,8.0,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2289,975.0131109800774,1.4175892606455638
166,260119_ARMC5mAC_TotalPhospho,K09,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,8.0,8.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3046,605.8021179923795,0.8807866959646263
167,260119_ARMC5mAC_TotalPhospho,K10,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,8.0,8.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2223,680.9402333520404,0.9900313658049473
168,260119_ARMC5mAC_TotalPhospho,K11,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,8.0,8.0,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2750,931.4503448029872,1.3542525641424963
169,260119_ARMC5mAC_TotalPhospho,K12,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,8.0,8.0,8.0,Total Pol II F12,Goat anti-mouse Alexa647,2217,1001.1460643030892,1.4555844358513774
180,260119_ARMC5mAC_TotalPhospho,L03,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,2.0,2.0,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2929,712.0387994569289,1.035246135570917
181,260119_ARMC5mAC_TotalPhospho,L04,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,2.0,2.0,2.0,Total Pol II F12,Goat anti-mouse Alexa647,1774,863.8793846977437,1.2560099186867675
182,260119_ARMC5mAC_TotalPhospho,L05,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,2.0,2.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2255,674.1964619386422,0.9802264741330062
183,260119_ARMC5mAC_TotalPhospho,L06,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,2.0,2.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2431,698.7521653839859,1.01592845711119
184,260119_ARMC5mAC_TotalPhospho,L07,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,2.0,2.0,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2227,703.6191434315504,1.0230046448406962
185,260119_ARMC5mAC_TotalPhospho,L08,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,2.0,2.0,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2223,806.8777040728776,1.1731341405227858
186,260119_ARMC5mAC_TotalPhospho,L09,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,2.0,2.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2491,638.1894911133476,0.9278752856459022
187,260119_ARMC5mAC_TotalPhospho,L10,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,2.0,2.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2130,682.4486902592824,0.992224538684134
188,260119_ARMC5mAC_TotalPhospho,L11,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,10 µM 5PhIAA,2.0,2.0,2.0,Total Pol II F12,Goat anti-mouse Alexa647,2441,767.3335621524801,1.1156401947732244
189,260119_ARMC5mAC_TotalPhospho,L12,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,10 µM 5PhIAA,2.0,2.0,2.0,Total Pol II F12,Goat anti-mouse Alexa647,1780,858.9160155298937,1.248793586157771
202,260119_ARMC5mAC_TotalPhospho,M05,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,0.5,0.5,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2390,653.2676772525415,0.9497977341752869
203,260119_ARMC5mAC_TotalPhospho,M06,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,0.5,0.5,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2084,713.2759675358228,1.0370448766980909
206,260119_ARMC5mAC_TotalPhospho,M09,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,,Vehicle,0.5,0.5,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2059,639.2822746654371,0.9294641034886643
207,260119_ARMC5mAC_TotalPhospho,M10,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,,Vehicle,0.5,0.5,0.0,Total Pol II F12,Goat anti-mouse Alexa647,2096,691.214179534393,1.0049688426537597
220,260119_ARMC5mAC_TotalPhospho,N03,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3215,514.9451081266957,0.7486880400701487
221,260119_ARMC5mAC_TotalPhospho,N04,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4215,457.18701190866784,0.6647124955446941
222,260119_ARMC5mAC_TotalPhospho,N05,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,4019,534.7196479849887,0.7774386025206843
223,260119_ARMC5mAC_TotalPhospho,N06,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3937,450.2311963018152,0.6545993089708301
224,260119_ARMC5mAC_TotalPhospho,N07,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3286,498.3581904324758,0.7245720193461787
225,260119_ARMC5mAC_TotalPhospho,N08,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3508,527.6066545550672,0.7670968922567438
226,260119_ARMC5mAC_TotalPhospho,N09,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3934,489.8724707589886,0.7122344774787749
227,260119_ARMC5mAC_TotalPhospho,N10,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3723,551.0597700564377,0.8011958026088347
228,260119_ARMC5mAC_TotalPhospho,N11,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3272,566.905001109388,0.82423347166185
229,260119_ARMC5mAC_TotalPhospho,N12,HCT116 OsTIRF74G,,Vehicle,24.0,24.0,0.0,Total Pol II F12,Goat anti-mouse Alexa647,3832,0.0,0.0
